"id","comment","id_user","id_product"
"1033","Morbi porttitor lorem id ligula.","548","1867"
"1034","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.","793","705"
"1035","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.","998","1516"
"1036","In eleifend quam a odio.","576","1930"
"1037","Ut at dolor quis odio consequat varius. Integer ac leo.","626","690"
"1038","Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.","761","1756"
"1039","Etiam vel augue. Vestibulum rutrum rutrum neque.","647","272"
"1040","Etiam faucibus cursus urna. Ut tellus.","56","1775"
"1041","Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.","449","1738"
"1042","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","245","724"
"1043","Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.","816","504"
"1044","Duis mattis egestas metus. Aenean fermentum.","715","923"
"1045","Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.","671","681"
"1046","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.","545","340"
"1047","Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.","107","1461"
"1048","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","791","488"
"1049","Ut tellus.","611","1358"
"1050","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.","937","895"
"1051","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","856","315"
"1052","Integer ac neque. Duis bibendum.","471","1454"
"1053","Suspendisse accumsan tortor quis turpis.","833","1949"
"1054","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","475","980"
"1055","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.","706","665"
"1056","Suspendisse potenti. Nullam porttitor lacus at turpis.","418","1632"
"1057","Etiam justo. Etiam pretium iaculis justo.","314","1548"
"1058","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.","47","222"
"1059","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.","148","423"
"1060","In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.","270","987"
"1061","Fusce posuere felis sed lacus.","223","1505"
"1062","Aliquam sit amet diam in magna bibendum imperdiet.","336","400"
"1063","Nulla nisl. Nunc nisl.","520","1548"
"1064","Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.","25","342"
"1065","Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","665","912"
"1066","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.","491","735"
"1067","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","329","1605"
"1068","Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.","502","569"
"1069","Praesent blandit lacinia erat.","142","1939"
"1070","Proin eu mi.","269","510"
"1071","Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","338","1139"
"1072","Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.","367","267"
"1073","Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.","484","686"
"1074","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.","986","1384"
"1075","Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.","43","1664"
"1076","Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.","406","1849"
"1077","Sed ante. Vivamus tortor.","428","1114"
"1078","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.","151","1287"
"1079","Vivamus vestibulum sagittis sapien.","311","1973"
"1080","Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.","371","35"
"1081","Duis mattis egestas metus. Aenean fermentum.","342","1943"
"1082","Duis at velit eu est congue elementum. In hac habitasse platea dictumst.","926","492"
"1083","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.","625","101"
"1084","Nulla facilisi. Cras non velit nec nisi vulputate nonummy.","571","950"
"1085","Morbi vel lectus in quam fringilla rhoncus.","770","1742"
"1086","Nunc rhoncus dui vel sem. Sed sagittis.","436","647"
"1087","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.","877","145"
"1088","In hac habitasse platea dictumst.","443","518"
"1089","Etiam vel augue.","369","326"
"1090","Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.","925","753"
"1091","Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","373","1835"
"1092","Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","872","1945"
"1093","Praesent id massa id nisl venenatis lacinia.","757","1875"
"1094","Etiam vel augue.","560","1226"
"1095","Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","140","266"
"1096","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","788","247"
"1097","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.","191","1077"
"1098","Donec ut mauris eget massa tempor convallis.","656","233"
"1099","Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","367","1311"
"1100","Morbi vel lectus in quam fringilla rhoncus.","225","1340"
"1101","Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.","293","1023"
"1102","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","113","811"
"1103","Etiam pretium iaculis justo.","499","907"
"1104","In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.","888","699"
"1105","Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.","814","788"
"1106","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.","880","1518"
"1107","Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","173","1609"
"1108","Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","133","494"
"1109","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","625","787"
"1110","Suspendisse potenti.","726","1076"
"1111","Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.","764","1167"
"1112","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","567","1684"
"1113","Donec dapibus. Duis at velit eu est congue elementum.","940","761"
"1114","Nunc purus. Phasellus in felis.","291","255"
"1115","Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","67","1856"
"1116","Vestibulum sed magna at nunc commodo placerat. Praesent blandit.","899","309"
"1117","Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","9","1974"
"1118","In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.","348","1951"
"1119","Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.","790","547"
"1120","Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.","689","1015"
"1121","Duis aliquam convallis nunc.","790","15"
"1122","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","277","1147"
"1123","Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.","768","87"
"1124","Nunc purus. Phasellus in felis. Donec semper sapien a libero.","47","285"
"1125","Suspendisse potenti.","407","301"
"1126","Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.","492","1669"
"1127","Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.","281","1403"
"1128","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.","406","1985"
"1129","Duis bibendum.","175","124"
"1130","Morbi non lectus.","902","323"
"1131","Proin eu mi.","402","994"
"1132","Nullam molestie nibh in lectus. Pellentesque at nulla.","65","1863"
"1133","Nulla ut erat id mauris vulputate elementum. Nullam varius.","803","1816"
"1134","Aliquam erat volutpat. In congue. Etiam justo.","161","1695"
"1135","Integer ac neque.","915","1917"
"1136","Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","91","1719"
"1137","Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","544","616"
"1138","Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.","487","905"
"1139","Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.","178","379"
"1140","Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.","940","332"
"1141","Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.","267","396"
"1142","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","765","937"
"1143","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","481","1941"
"1144","Donec posuere metus vitae ipsum. Aliquam non mauris.","922","1506"
"1145","Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.","509","71"
"1146","Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.","193","632"
"1147","Aenean lectus.","355","292"
"1148","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.","873","1372"
"1149","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","387","1341"
"1150","Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","160","274"
"1151","Praesent blandit.","948","422"
"1152","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","732","1818"
"1153","Praesent id massa id nisl venenatis lacinia.","889","1747"
"1154","Proin at turpis a pede posuere nonummy. Integer non velit.","889","653"
"1155","Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.","214","477"
"1156","Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","215","615"
"1157","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.","456","1838"
"1158","Cras non velit nec nisi vulputate nonummy.","552","202"
"1159","Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","358","1784"
"1160","Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","288","325"
"1161","Praesent lectus.","685","276"
"1162","Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","971","65"
"1163","Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.","642","304"
"1164","Aliquam non mauris.","396","1905"
"1165","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.","819","1471"
"1166","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.","188","394"
"1167","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.","552","567"
"1168","In quis justo.","530","851"
"1169","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.","882","61"
"1170","Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.","354","1348"
"1171","Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.","185","44"
"1172","Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.","966","1992"
"1173","Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","965","777"
"1174","Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","84","1152"
"1175","Aenean sit amet justo.","181","464"
"1176","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.","376","1320"
"1177","Suspendisse ornare consequat lectus.","753","459"
"1178","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.","214","1308"
"1179","Morbi non quam nec dui luctus rutrum. Nulla tellus.","595","1823"
"1180","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","415","1705"
"1181","Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","526","950"
"1182","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.","153","170"
